laser_score,source_sentence_lid,target_sentence_lid,source_sentence_source,source_sentence_url,target_sentence_source,target_sentence_url,source,target
1.1877843,0.99982,1.00001,crawl-data/CC-MAIN-2018-51/segments/1544376824912.16/wet/CC-MAIN-20181213145807-20181213171307-00428.warc.wet.gz,https://www.jw.org/en/publications/magazines/awake-no3-2018-nov-dec/grief-what-to-expect/,crawl-data/CC-MAIN-2019-43/segments/1570986693979.65/wet/CC-MAIN-20191019114429-20191019141929-00176.warc.wet.gz,https://www.jw.org/ilo/publikasion/magasin/agriingkayo-no3-2018-nob-dis/panagladingit-ti-ekspektarem/,"Translate this sentence from eng to ilo: I would wake up at the same time every night thinking about my father's death.""","Rinabii a mariingak iti isu met la nga oras a mangpampanunot iti ipapatay ni tatangko."""
1.1756983,1.0,1.00001,crawl-data/CC-MAIN-2021-31/segments/1627046154053.17/wet/CC-MAIN-20210731043043-20210731073043-00550.warc.wet.gz,https://goingtojesus.com/gtj_translation.html?tname=1samuel,crawl-data/CC-MAIN-2021-04/segments/1610704798089.76/wet/CC-MAIN-20210126042704-20210126072704-00702.warc.wet.gz,https://breakeveryyoke.com/i-samuel-20---ti-biblia,"Translate this sentence from eng to ilo: But if there is iniquity in me, you put me to death, for why should you bring me to your father?""","Ngem no adda basolko, papatayennak; ta apay pay laeng nga iyegnak iti amam?"""
1.1814255,1.00001,1.0,crawl-data/CC-MAIN-2020-29/segments/1593655882934.6/wet/CC-MAIN-20200703184459-20200703214459-00465.warc.wet.gz,https://www.raptureready.com/2019/09/29/proof-bible-true-part-new-life-john-m/,paracrawl9_wide00016,_,Translate this sentence from eng to ilo: He will give you a new life because He loves you.,Ikkannakanto iti baro a biag† ta ay-ayatennaka.
1.1807011,0.99981,1.00001,crawl-data/CC-MAIN-2018-13/segments/1521257646952.38/wet/CC-MAIN-20180319140246-20180319160246-00577.warc.wet.gz,https://www.shroomery.org/forums/showflat.php/Number/3981473,crawl-data/CC-MAIN-2017-51/segments/1512948514051.18/wet/CC-MAIN-20171211203107-20171211223107-00136.warc.wet.gz,https://www.jw.org/ilo/publikasion/libro/bible-stories/paset-1-panamarsua-inggana-ti-layus/estoria-5-nangrugi-ti-kinarigat/,Translate this sentence from eng to ilo: God told them they would die if they ate the fruit.,Laglagipenyo a kuna ti Dios a matayda no manganda iti bunga daydiay maysa a kayo.
1.1820649,1.0,0.99997,crawl-data/CC-MAIN-2019-35/segments/1566027322170.99/wet/CC-MAIN-20190825021120-20190825043120-00202.warc.wet.gz,http://experimentaltheology.blogspot.com/2014/05/progressive-christianity-opting-for.html,crawl-data/CC-MAIN-2020-40/segments/1600402130615.94/wet/CC-MAIN-20201001030529-20201001060529-00484.warc.wet.gz,https://tawidnewsmag.com/indayon-ni-lagip-ti-lalaki-iti-biagko/,Translate this sentence from eng to ilo: James has been important to me.,Nagbalin a napateg kaniak ni James.
1.1799631,1.00001,1.00001,crawl-data/CC-MAIN-2017-30/segments/1500549426086.44/wet/CC-MAIN-20170726082204-20170726102204-00540.warc.wet.gz,http://misspent-youth.obsidianportal.com/posts?month=9&page=1&year=2017,crawl-data/CC-MAIN-2019-39/segments/1568514575596.77/wet/CC-MAIN-20190922160018-20190922182018-00114.warc.wet.gz,https://tawidnewsmag.com/ni-etong-2/,"Translate this sentence from eng to ilo: Isn't that what they tell you in school?""","Saan kadi a dayta met laeng ti ibagbagada idiay eskuelayo?"""
1.1883484,0.99996,1.00001,crawl-data/CC-MAIN-2020-40/segments/1600401582033.88/wet/CC-MAIN-20200927215009-20200928005009-00224.warc.wet.gz,https://openenglishbible.org/oeb/2020.2/OEB-2020.2-US.html,crawl-data/CC-MAIN-2017-09/segments/1487501171933.81/wet/CC-MAIN-20170219104611-00549-ip-10-171-10-108.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/biblia/bi12/libro/salmo/9/,Translate this sentence from eng to ilo: all the nations that live forgetful of God.,Uray pay amin dagiti nasion a manglipat iti Dios.+
1.212771,1.00001,1.00001,crawl-data/CC-MAIN-2019-09/segments/1550247479838.37/wet/CC-MAIN-20190216024809-20190216050809-00352.warc.wet.gz,http://ccm-inc.org/oldsite/taleem/part2_05.html,crawl-data/CC-MAIN-2019-13/segments/1552912202299.16/wet/CC-MAIN-20190320044358-20190320070358-00113.warc.wet.gz,https://www.jw.org/ilo/publikasion/libro/isursuro-ti-biblia/ti-subbot-kapatgan-a-sagut-ti-dios/,Translate this sentence from eng to ilo: Q. What is the Day of Judgment?,APENDISE Ania ti Aldaw ti Panangukom?
1.1785595,1.00001,1.00001,crawl-data/CC-MAIN-2018-05/segments/1516084887253.36/wet/CC-MAIN-20180118111417-20180118131417-00671.warc.wet.gz,http://kukis.org/Psalms/Psalm010.htm,crawl-data/CC-MAIN-2017-13/segments/1490218189734.17/wet/CC-MAIN-20170322212949-00622-ip-10-233-31-227.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/biblia/bi12/libro/salmo/10/,"Translate this sentence from eng to ilo: He will not see it ever.""","Sigurado a saannanto a pulos makita dayta.""+"
1.1911578,1.00001,1.0,crawl-data/CC-MAIN-2018-17/segments/1524125936981.24/wet/CC-MAIN-20180419150012-20180419170012-00568.warc.wet.gz,https://www.biblestudytools.com/dby/romans/3-10.html,crawl-data/CC-MAIN-2017-04/segments/1484560284411.66/wet/CC-MAIN-20170116095124-00536-ip-10-171-10-70.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/biblia/bi12/libro/roma/3/,"Translate this sentence from eng to ilo: 10 according as it is written, There is not a righteous [man], not even one;","10 kas adda a naisurat: ""Awan nalinteg a tao, awan uray maysa;+"
1.1890812,1.00001,1.00001,crawl-data/CC-MAIN-2020-10/segments/1581875146033.50/wet/CC-MAIN-20200225045438-20200225075438-00175.warc.wet.gz,http://quranopedia.com/quran/2vs286,paracrawl9_wide00016,_,"Translate this sentence from eng to ilo: And he is punished for that which he has earned,","ket agsagaba gapu iti inaramidna,"
1.1943164,0.9999,1.00001,crawl-data/CC-MAIN-2020-40/segments/1600400187354.1/wet/CC-MAIN-20200918061627-20200918091627-00274.warc.wet.gz,https://www.wuxia.blog/novel/King-of-Gods/413650/Chapter-1403--Return.html,crawl-data/CC-MAIN-2019-43/segments/1570986679439.48/wet/CC-MAIN-20191018081630-20191018105130-00303.warc.wet.gz,https://www.jw.org/ilo/publikasion/libro/biblia-estoria-leksion/14/awan-makapasardeng-adalan-mangasaba/,"Translate this sentence from eng to ilo: And you want to battle with a God Lord?""",Kayatyo kadi ti makilaban iti Dios?'
1.2066613,1.00001,1.00001,crawl-data/CC-MAIN-2020-50/segments/1606141189030.27/wet/CC-MAIN-20201126230216-20201127020216-00109.warc.wet.gz,https://pakistanbix.com/general-knowledge-mcqs/dynamite-was-invented-by-which-of-the-following/,crawl-data/CC-MAIN-2017-13/segments/1490218193288.61/wet/CC-MAIN-20170322212953-00180-ip-10-233-31-227.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/magasin/wp20130301/makikaduakanto-kaniak-idiay-paraiso/,Translate this sentence from eng to ilo: Fire temple is the place of worship for which religion?,Ania ngarud a Paraiso ti papanan ti managdakdakes?
1.176658,1.00001,1.0,crawl-data/CC-MAIN-2020-10/segments/1581875145676.44/wet/CC-MAIN-20200222115524-20200222145524-00100.warc.wet.gz,https://irevjulius.com/2017/06/15/lifted-from-disgrace-to-grace/?shared=email&msg=fail,paracrawl9_wide00016,_,"Translate this sentence from eng to ilo: we trusted in him, and he has saved us.",Nagtalektayo kenkuana ket inispalnatayo.
1.1802148,1.0,1.00001,crawl-data/CC-MAIN-2021-31/segments/1627046150067.87/wet/CC-MAIN-20210724001211-20210724031211-00130.warc.wet.gz,https://www.concordialutheranconf.com/2021/01/16/second-sunday-after-epiphany-saturday/,crawl-data/CC-MAIN-2017-13/segments/1490218191396.90/wet/CC-MAIN-20170322212951-00562-ip-10-233-31-227.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/biblia/bi12/libro/lucas/15/,"Translate this sentence from eng to ilo: And the younger of them said to his father: ""Father, give me the portion of goods that falleth to me.""","12 Ket ti ub-ubing kadakuada kinunana iti amana, 'Ama, itedmo kaniak ti paset ti sanikua nga agpaay a pannakabagik.'+ Iti kasta biningayna kadakuada dagiti pagbibiagna.+"
1.1840242,1.00001,1.00001,crawl-data/CC-MAIN-2020-45/segments/1603107894203.73/wet/CC-MAIN-20201027140911-20201027170911-00194.warc.wet.gz,https://www.bibleserver.com/cross-reference/ESV/John9:24,crawl-data/CC-MAIN-2021-21/segments/1620243988793.99/wet/CC-MAIN-20210507120655-20210507150655-00440.warc.wet.gz,https://breakeveryyoke.com/juan-9---ti-biblia,"Translate this sentence from eng to ilo: We know that this man is a sinner.""""","Ammomi a daytoy a tao ket managbasol."""
1.1931434,0.99999,0.98273,crawl-data/CC-MAIN-2017-47/segments/1510934805911.18/wet/CC-MAIN-20171120032907-20171120052907-00766.warc.wet.gz,http://rosettedelacroix.com/?p=3184,crawl-data/CC-MAIN-2019-51/segments/1575541301014.74/wet/CC-MAIN-20191215015215-20191215043215-00400.warc.wet.gz,http://doctrinepublishing.com/showbook.php?file=20937-0000.txt,Translate this sentence from eng to ilo: Follow the righteous path.,"Surutem ti nalinteg á dalan,"
1.1787667,1.00001,1.00001,crawl-data/CC-MAIN-2017-26/segments/1498128319265.41/wet/CC-MAIN-20170622114718-20170622134718-00062.warc.wet.gz,http://archive.org/stream/improvementera7212unse/improvementera7212unse_djvu.txt,paracrawl9_wide00016,_,Translate this sentence from eng to ilo: They were discussing with one another,"Kunada iti maysa ken maysa,"
1.1869367,0.99999,1.00001,crawl-data/CC-MAIN-2021-21/segments/1620243991693.14/wet/CC-MAIN-20210512004850-20210512034850-00382.warc.wet.gz,https://biblia.com/bible/nasb95/john/10/32,crawl-data/CC-MAIN-2017-09/segments/1487501171078.90/wet/CC-MAIN-20170219104611-00149-ip-10-171-10-108.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/biblia/bi12/libro/juan/10/,"Translate this sentence from eng to ilo: 32 Jesus answered them, ""I have shown you many good deeds from the Father.","32 Simmungbat kadakuada ni Jesus: ""Nangipakitaak kadakayo iti adu a nasayaat nga aramid manipud iti Ama."
1.1913749,1.00001,1.00001,crawl-data/CC-MAIN-2020-16/segments/1585370521574.59/wet/CC-MAIN-20200404073139-20200404103139-00208.warc.wet.gz,https://en.branham.ru/sermons/54-0329,crawl-data/CC-MAIN-2018-05/segments/1516084887253.36/wet/CC-MAIN-20180118111417-20180118131417-00061.warc.wet.gz,https://www.jw.org/ilo/publikasion/magasin/pagwanawanan-pagadalan-pebrero-2017/siasino-mangidadaulo-ili-dios-ita/,Translate this sentence from eng to ilo: So is it today with the true believer.,"Gapuna, kasta met ti ipapaayna a tulong ita iti matalek nga adipen."
1.1746308,0.99999,1.00001,crawl-data/CC-MAIN-2019-43/segments/1570987828425.99/wet/CC-MAIN-20191023015841-20191023043341-00073.warc.wet.gz,https://blog.amyhornbuckle.com/2019/03/07/why-are-we-told-to-fear-the-lord/,crawl-data/CC-MAIN-2019-43/segments/1570986682998.59/wet/CC-MAIN-20191018131050-20191018154550-00507.warc.wet.gz,https://www.jw.org/ilo/publikasion/magasin/g201305/salaknibam-ti-bagim-iti-krimen/,"Translate this sentence from eng to ilo: He promises to uphold the righteous, but will break the wicked.",Inkarina a dadaelenna dagiti nadangkes ken isalakanna dagiti nalinteg.
1.2030714,1.00001,0.99961,crawl-data/CC-MAIN-2021-49/segments/1637964362919.65/wet/CC-MAIN-20211203212721-20211204002721-00060.warc.wet.gz,https://www.talktotheword.com/p/pib-job-1-21.html,crawl-data/CC-MAIN-2021-49/segments/1637964362571.17/wet/CC-MAIN-20211203000401-20211203030401-00415.warc.wet.gz,http://www.aionianbible.org/Bibles/Ilocano---Ilocano-Bible/Noted/strongs-g126,Translate this sentence from eng to ilo: They are deeper than Sheol.[a] What can you know?,Naun-uneg ngem sheol; ania ti maammoam?
1.2177205,1.00001,1.00001,crawl-data/CC-MAIN-2019-47/segments/1573496671548.98/wet/CC-MAIN-20191122194802-20191122223802-00053.warc.wet.gz,"https://bible.knowing-jesus.com/references/Numbers,-Book-of/type/isv",paracrawl9_wide00016,_,"Translate this sentence from eng to ilo: This is how you are to act with respect to the obligations of the descendants of Levi.""","Kastoy ti panangitudingmo iti annong dagiti Levita."""
1.1866763,0.99985,1.00001,crawl-data/CC-MAIN-2017-30/segments/1500549424296.90/wet/CC-MAIN-20170723082652-20170723102652-00375.warc.wet.gz,http://beatlephotoblog.com/onward-and-upward,paracrawl9_wide00016,_,Translate this sentence from eng to ilo: And YOU created it and keep it alive.,Pinarsuakayo ket aywanankayto;
1.1775584,1.0,1.00001,crawl-data/CC-MAIN-2020-10/segments/1581875145500.90/wet/CC-MAIN-20200221080411-20200221110411-00556.warc.wet.gz,http://clubdeleonescr.com/2019/09/,crawl-data/CC-MAIN-2019-43/segments/1570987841291.79/wet/CC-MAIN-20191024040131-20191024063631-00151.warc.wet.gz,https://www.jw.org/ilo/publikasion/magasin/g201303/ibilang-kadi-biblia-dakes-pornograpia/,"Translate this sentence from eng to ilo: By applying the knowledge present in God's Phrase, they realized to hate what is bad.",Inyaplikarda ti sirib a masarakan iti Sao ti Dios isu a nasursuroda a guraen ti dakes.
1.222754,1.00001,1.00001,crawl-data/CC-MAIN-2020-05/segments/1579250599718.13/wet/CC-MAIN-20200120165335-20200120194335-00135.warc.wet.gz,https://bible.com.au/GNT/JOB/33/,paracrawl9_wide00016,_,Translate this sentence from eng to ilo: and they are frightened at his warnings.,ket mabutengda kadagiti ballaagna.
1.1749942,0.99927,0.99981,crawl-data/CC-MAIN-2017-13/segments/1490218187519.8/wet/CC-MAIN-20170322212947-00255-ip-10-233-31-227.ec2.internal.warc.wet.gz,https://www.algemeiner.com/2016/02/23/the-closeness-of-god/,paracrawl9_wide00016,_,"Translate this sentence from eng to ilo: In verse 15, Moses says, ""If Your presence does not go with us, do not make us leave this place.""","15 ""No dika kumuyog kadakami,"" kinuna ni Moises, ""dinakam ngarud papanawen ditoy."
1.1786853,0.99991,1.00001,crawl-data/CC-MAIN-2017-34/segments/1502886105927.27/wet/CC-MAIN-20170819220657-20170820000657-00557.warc.wet.gz,http://www.biblestudytools.com/leb/deuteronomy/6-23.html,crawl-data/CC-MAIN-2017-09/segments/1487501171632.91/wet/CC-MAIN-20170219104611-00340-ip-10-171-10-108.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/biblia/bi12/libro/deuteronomio/6/,Translate this sentence from eng to ilo: 23 But [he] brought us out from there in order to bring us [here] to give us the land that he swore to our ancestors.,23 Ket inruarnakami manipud sadiay tapno maiyegnakami ditoy iti kasta itedna kadatayo ti daga a maipapan iti dayta isu nagsapata kadagidi ammatayo.+
1.2002755,1.00001,1.00001,crawl-data/CC-MAIN-2017-26/segments/1498128322275.28/wet/CC-MAIN-20170628014207-20170628034207-00330.warc.wet.gz,https://www.scribd.com/doc/46251450/The-Principles-of-Psychology-Vol-I-II-William-James,crawl-data/CC-MAIN-2018-34/segments/1534221209040.29/wet/CC-MAIN-20180814131141-20180814151141-00467.warc.wet.gz,https://news.abrenian.com/2013/05/18/mayor-denies-abra-is-a-lawless-town/,Translate this sentence from eng to ilo: Or if only some of them are brought into relation with one another.',"Wenno dagitay laeng adda paka-iranudanda (inom, pulotan ken bassit nga kuarta) kenkuana ti kumadkadua kenkuana."
1.1843487,1.0,0.99994,crawl-data/CC-MAIN-2020-45/segments/1603107911792.65/wet/CC-MAIN-20201030212708-20201031002708-00321.warc.wet.gz,https://www.onehealthylife.net/blog/previous/2,crawl-data/CC-MAIN-2017-09/segments/1487501173405.40/wet/CC-MAIN-20170219104613-00611-ip-10-171-10-108.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/biblia/bi12/libro/salmo/139/,"Translate this sentence from eng to ilo: O God, how great is the sum of them.","O Dios, anian a nagdakkel ti pakadagupan ti intero a pakagupgopanda!+"
1.2085246,0.99684,1.00001,crawl-data/CC-MAIN-2021-39/segments/1631780057347.80/wet/CC-MAIN-20210922102402-20210922132402-00190.warc.wet.gz,http://www.amatteroftruth.com/what-does-matthew-24-34-truly-mean-what-does-this-generation-truly-mean-did-jesus-return-in-70-ad-has-jesus-already-returned-s,paracrawl9_wide00016,_,Translate this sentence from eng to ilo: No Man Knows That Day and Hour,Awan ti Makaammo iti Dayta nga Aldaw ken Oras
1.180816,1.00001,0.99989,crawl-data/CC-MAIN-2018-22/segments/1526794866276.61/wet/CC-MAIN-20180524112244-20180524132244-00085.warc.wet.gz,http://www.catholicprayer.ca/ChildrenBible/The-Testing-Of-Josephs-Brothers.html,paracrawl9_wide00016,_,"Translate this sentence from eng to ilo: and you shall not die.""","Saanka a matay."""
1.1823888,1.0,1.00001,crawl-data/CC-MAIN-2018-26/segments/1529267863407.58/wet/CC-MAIN-20180620011502-20180620031502-00257.warc.wet.gz,http://frjohnl.blogspot.com/2009_01_01_archive.html,crawl-data/CC-MAIN-2017-04/segments/1484560280128.70/wet/CC-MAIN-20170116095120-00370-ip-10-171-10-70.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/biblia/bi12/libro/marcos/16/,Translate this sentence from eng to ilo: These signs will accompany those who believe in my name: They will drive out demons.,"17 Kanayonanna pay, dagitoy a pagilasinan kumuyogto kadagidiay mamati: Babaen ti panangusar iti naganko mangparuardanto kadagiti sairo, agsaodanto kadagiti pagsasao,"
1.1952367,1.0,1.00001,crawl-data/CC-MAIN-2021-49/segments/1637964363301.3/wet/CC-MAIN-20211206133552-20211206163552-00008.warc.wet.gz,https://www.jw.org/en/library/magazines/watchtower-study-may-2019/improve-study-habits/,crawl-data/CC-MAIN-2019-43/segments/1570987803441.95/wet/CC-MAIN-20191022053647-20191022081147-00045.warc.wet.gz,https://www.jw.org/ilo/publikasion/magasin/pagwanawanan-pagadalan-mayo-2019/pasayaatem-panagadalmo/,Translate this sentence from eng to ilo: 11 Our Bible students also need to learn how to study.,11 Kasapulan met a masursuro dagiti iyad-adalantayo iti Biblia no kasano ti agadal.
1.2219194,0.99739,0.99987,paracrawl20211101,_,paracrawl9_wide00016,_,"Translate this sentence from eng to ilo: O Lord, meet with us!""","O Apo, maasika kadi kadakami!"""
1.1757855,0.99995,1.0,crawl-data/CC-MAIN-2021-39/segments/1631780057366.40/wet/CC-MAIN-20210922132653-20210922162653-00586.warc.wet.gz,https://ourrabbijesus.com/articles/deeper-magic-the-illogical-logic-of-mercy/?shared=email&msg=fail,crawl-data/CC-MAIN-2017-09/segments/1487501170794.46/wet/CC-MAIN-20170219104610-00004-ip-10-171-10-108.ec2.internal.warc.wet.gz,https://www.jw.org/ilo/publikasion/libro/jesus/pasamak-sakbay-ti-ministerio-ni-jesus/juan-mammautisar-insaganana-dalan/,"Translate this sentence from eng to ilo: Do not think you can say to yourselves, ""We have Abraham as our father.""","Diyo ipagarup a makalisikayo babaen ti panagkunayo, ""Ni Abraham ti amami."""
1.1913519,1.00001,0.99998,crawl-data/CC-MAIN-2018-05/segments/1516084889542.47/wet/CC-MAIN-20180120083038-20180120103038-00663.warc.wet.gz,https://www.fencing.net/forums/threads/fencing-clubs-in-budapest.16545/,crawl-data/CC-MAIN-2017-13/segments/1490218187690.11/wet/CC-MAIN-20170322212947-00589-ip-10-233-31-227.ec2.internal.warc.wet.gz,https://issuu.com/ilokano/docs/vol-9-no-17,Translate this sentence from eng to ilo: He needs a club.,masapulanna iti klub.
1.1774033,0.99993,1.00001,crawl-data/CC-MAIN-2018-09/segments/1518891813571.24/wet/CC-MAIN-20180221063956-20180221083956-00493.warc.wet.gz,https://www.jw.org/en/publications/magazines/ws20150115/jehovah-fortify-safeguard-marriage/,crawl-data/CC-MAIN-2019-43/segments/1570986726836.64/wet/CC-MAIN-20191020210506-20191020234006-00080.warc.wet.gz,https://www.jw.org/ilo/publikasion/magasin/w20150115/bay-anyo-patibkeren-saluadan-jehova-panagasawayo/,Translate this sentence from eng to ilo: 4 How is it possible for a Christian to be tempted to commit immorality?,4 Kasano a mabalin a masulisog nga agaramid iti immoralidad ti maysa a Kristiano?
1.182951,1.00001,1.00001,crawl-data/CC-MAIN-2020-45/segments/1603107880878.30/wet/CC-MAIN-20201023073305-20201023103305-00106.warc.wet.gz,https://readoverlord.com/category/light-novel/volume-3/page/4/,paracrawl9_wide00016,_,"Translate this sentence from eng to ilo: Do you wish to hear what they are saying?""","ngem ibagam man ti kaipapanan ti nangngegmo?"""
1.1802813,1.00001,1.00001,crawl-data/CC-MAIN-2021-43/segments/1634323585504.90/wet/CC-MAIN-20211022084005-20211022114005-00569.warc.wet.gz,https://www.jw.org/en/library/books/pure-worship/restoration/reviving-of-dry-bones-prophecy/,crawl-data/CC-MAIN-2019-43/segments/1570986697760.44/wet/CC-MAIN-20191019191828-20191019215328-00036.warc.wet.gz,https://www.jw.org/ilo/publikasion/libro/nadalus-panagdaydayaw/pannakaisubli/padto-panagbiag-manen-namagaan-tulang/,Translate this sentence from eng to ilo: 37:10) When and how did that occur?,37:10) Kaano ken kasano a napasamak dayta?
1.1807454,1.0,1.00001,crawl-data/CC-MAIN-2019-13/segments/1552912202642.32/wet/CC-MAIN-20190322094932-20190322120932-00300.warc.wet.gz,https://www.biblesociety.org.uk/explore-the-bible/read/eng/GNB/Josh/10/,paracrawl9_wide00016,_,"Translate this sentence from eng to ilo: Just as they had done at Libnah, they spared no one, but killed every person in the city.","Kas iti inaramidda idiay Libna, awan ti uray maysa nga inispalda - pinatayda amin a tattao iti siudad."
