laser_score,source_sentence_lid,target_sentence_lid,source_sentence_source,source_sentence_url,target_sentence_source,target_sentence_url,source,target
1.0826417,0.99964,1.00001,crawl-data/CC-MAIN-2020-24/segments/1590348509264.96/wet/CC-MAIN-20200606000537-20200606030537-00481.warc.wet.gz,https://grant-phillips.blogspot.com/2020/05/god-is-not-mocked.html,paracrawl9_philipp,_,"Translate this sentence from eng to fil: ""I have sworn by Myself; The word has gone out of My mouth in righteousness, And shall not return, That to Me every knee shall bow, Every tongue shall take an oath.""","Ako'y sumumpa ng aking sarili, ang salita ay nakabitaw sa aking bibig sa katuwiran, at hindi babalik, na sa akin ay luluhod ang bawa't tuhod, bawa't dila ay susumpa."
1.0820472,0.98086,0.9974,crawl-data/CC-MAIN-2018-13/segments/1521257647519.62/wet/CC-MAIN-20180320170119-20180320190119-00183.warc.wet.gz,http://marysoderstrom.blogspot.com/2013/12/requiem-for-postie.html,crawl-data/CC-MAIN-2018-30/segments/1531676592654.99/wet/CC-MAIN-20180721184238-20180721204238-00191.warc.wet.gz,https://www.wattpad.com/65653725,Translate this sentence from eng to fil: The Post Office should break even.,Dumaan pa sya ng post office.
1.0830841,1.00001,1.00001,crawl-data/CC-MAIN-2018-47/segments/1542039743353.54/wet/CC-MAIN-20181117102757-20181117124757-00326.warc.wet.gz,https://www.booksie.com/posting/ron/blind-justice-1966,paracrawl9_wide00016,_,Translate this sentence from eng to fil: Bewildered are its people,sapagkat sila ang kawan ng kanyang bayan;
1.0814868,0.99999,1.00001,crawl-data/CC-MAIN-2020-05/segments/1579250608295.52/wet/CC-MAIN-20200123041345-20200123070345-00080.warc.wet.gz,https://www.bark.com/en/company/chris-christopher-entertainment/X2XYX/,crawl-data/CC-MAIN-2019-26/segments/1560627997801.20/wet/CC-MAIN-20190616062650-20190616084650-00181.warc.wet.gz,http://tl.wondershare.com/pro/mac-dvd-creator.html,Translate this sentence from eng to fil: I would definitely recommend him if you are looking for a DJ.,Gusto ko lubos na inirerekomenda ito kung ikaw ay naghahanap para sa isang taga-gawa ng DVD.
1.0892798,0.9992,0.99855,crawl-data/CC-MAIN-2019-26/segments/1560628000545.97/wet/CC-MAIN-20190626194744-20190626220744-00446.warc.wet.gz,https://www.lvcmaastricht.nl/1956/May/09_7173.html,crawl-data/CC-MAIN-2021-43/segments/1634323585171.16/wet/CC-MAIN-20211017082600-20211017112600-00669.warc.wet.gz,https://mannimetaal.nl/07_27-37778.html,"Translate this sentence from eng to fil: In recognition of the vulnerability of lengthy supply routes during military emergencies, chromium (in various forms, including chromite ore, chromiumferro alloys, and chromium metal) has been held in the National Defense Stockpile since before World War II.","Sa pagkilala sa kahinaan ng mahabang mga ruta ng panustos. sa panahon ng mga emerhensiyang militar, ang kromium (sa iba't ibang anyo, kabilang ang chromite ore, chromiumferro alloys, at chromium metal) ay ginanap sa National Defense Stockpile mula pa"
1.1183283,0.99957,0.9998,paracrawl20211101,_,paracrawl9_philipp,_,"Translate this sentence from eng to fil: Ali, Fatimah, Hasan and Husayn (sa) is the family of the Prophet","Ali, Fatimah, Hasan at Husayn (sa) ay ang pamilya ng Propeta"
1.0803528,1.00001,1.00001,crawl-data/CC-MAIN-2017-39/segments/1505818689779.81/wet/CC-MAIN-20170923213057-20170923233057-00659.warc.wet.gz,http://www.socialitelife.com/unqualified_with_j_harvey_looking_for_love_in_all_the_mall_places-08-2008,paracrawl9_philipp,_,Translate this sentence from eng to fil: I'm not ready for my parents to know yet.,At hindi pa ako handa na mabuking ng aking mga magulang.
1.0918404,0.99995,1.00001,crawl-data/CC-MAIN-2018-05/segments/1516084886979.9/wet/CC-MAIN-20180117212700-20180117232700-00671.warc.wet.gz,https://www.takcork.com/plugin/31606-codecanyon-retail-menu-cards-for-wordpress-4028450.html,crawl-data/CC-MAIN-2018-13/segments/1521257646602.39/wet/CC-MAIN-20180319062143-20180319082143-00791.warc.wet.gz,https://tl.worldwidescripts.net/retail-menu-cards-for-wordpress-42387,"Translate this sentence from eng to fil: If you have any questions that are beyond the scope of the documentation provided with the plugin or if you have suggestions on how to improve the plugin, the best way to get in touch is via my ThemeForest profile page contact form (right sidebar, at the bottom).","Kung mayroon kang anumang mga tanong na hindi na saklaw ng mga papeles na ibinigay sa plugin o kung mayroon kang mga mungkahi sa kung paano pagbutihin ang mga plugin, ang pinakamahusay na paraan upang makipag-ugnay ay sa pamamagitan ng aking CodeCanyon pahina ng profile contact form (kanang sidebar, sa ibaba)."
1.0897721,0.99981,1.0,crawl-data/CC-MAIN-2017-39/segments/1505818686043.16/wet/CC-MAIN-20170919221032-20170920001032-00000.warc.wet.gz,http://www.adventurecitytours.com/author/admin/,crawl-data/CC-MAIN-2020-16/segments/1585370529375.49/wet/CC-MAIN-20200405053120-20200405083120-00378.warc.wet.gz,https://doitright.ph/tl/paghahanap-ng-pag-ibig-sa-internet/,"Translate this sentence from eng to fil: Do not give an excessive amount of private information, especially where you're staying.","Huwag magbigay ng mga personal na impormasyon, lalo na kung saan ka nakatira."
1.0957962,1.00001,1.00001,crawl-data/CC-MAIN-2021-21/segments/1620243991829.45/wet/CC-MAIN-20210514214157-20210515004157-00466.warc.wet.gz,http://saintpeterinchains.net/Bulletins/Bulletin20210418.htm,paracrawl9_philipp,_,"Translate this sentence from eng to fil: These changes need to be completed in order that I may fulfil my promises to you to grant you peace, joy and happiness in this life.","Ang mga pagbabagong ito ay kailangang makumpleto upang magawa Kong tuparin ang Aking mga pangako na ipagkaloob sa iyo ang kapayapaan, kasiyahan, at lubos na kaligayahan sa buhay na ito."
1.1109785,0.99999,1.00001,crawl-data/CC-MAIN-2017-22/segments/1495463609409.62/wet/CC-MAIN-20170528024152-20170528044152-00128.warc.wet.gz,http://www.womenshealthmag.com/life/avoid-a-broken-penis,crawl-data/CC-MAIN-2021-17/segments/1618039554437.90/wet/CC-MAIN-20210421222632-20210422012632-00383.warc.wet.gz,https://ph.lamareschale.org/buhay/pigilan-ang-isang-penile-fracture/,"Translate this sentence from eng to fil: ""In major cases, his urethra can be damaged, which affects his ability to urinate.""","""Sa mga pangunahing mga kaso, ang kanyang yuritra ay maaaring maging nasira, na nakakaapekto sa kanyang kakayahan upang umihi."""
1.0786918,1.0,0.99726,crawl-data/CC-MAIN-2017-43/segments/1508187820700.4/wet/CC-MAIN-20171017033641-20171017053641-00585.warc.wet.gz,http://aisyahdelacour.blogspot.com/2010/01/embracing-change.html,crawl-data/CC-MAIN-2018-26/segments/1529267864958.91/wet/CC-MAIN-20180623113131-20180623133131-00199.warc.wet.gz,http://thephilippinesweb.com/tag/divina-ursula-bocbocoba-smash/,"Translate this sentence from eng to fil: What you have to do now, Aisyah, is to be prepared.","""Ang kailangan mong gawin ngayon, Anselmo, magpagaling ka."
1.0815865,0.99407,0.91028,crawl-data/CC-MAIN-2021-49/segments/1637964358673.74/wet/CC-MAIN-20211128224316-20211129014316-00199.warc.wet.gz,https://www.fadedpage.com/books/20140616/html.php,paracrawl9_wide00016,_,Translate this sentence from eng to fil: I'll call for horses!,Saludo ako sa inyo mga kabayan!...
1.0850285,1.0,1.00001,crawl-data/CC-MAIN-2021-31/segments/1627046153791.41/wet/CC-MAIN-20210728185528-20210728215528-00331.warc.wet.gz,https://www.myquest.co/backup-vertical-business-trainers,crawl-data/CC-MAIN-2021-43/segments/1634323585025.23/wet/CC-MAIN-20211016200444-20211016230444-00084.warc.wet.gz,https://internationaldriversassociation.com/tl/antigua-driving-guide/,Translate this sentence from eng to fil: In less than one week you can get your own digital product.,"Sa mas mababa sa isang oras, maaari mo nang makuha ang iyong IDP."
1.0941142,0.99948,1.0,crawl-data/CC-MAIN-2019-26/segments/1560628001089.83/wet/CC-MAIN-20190627095649-20190627121649-00550.warc.wet.gz,https://howto.org/end-long-relationship/,crawl-data/CC-MAIN-2021-25/segments/1623487582767.0/wet/CC-MAIN-20210612103920-20210612133920-00450.warc.wet.gz,https://ph.lamareschale.org/relasyon/wtf-ang-ibig-sabihin-nito-sa-mensahe-ng-teksto-magtanong-sa-internet/,Translate this sentence from eng to fil: Choose the right Time and Place,Piliin ang tamang oras at lugar
1.080701,0.99986,0.93123,crawl-data/CC-MAIN-2018-05/segments/1516084888302.37/wet/CC-MAIN-20180119224212-20180120004212-00582.warc.wet.gz,http://rusarticlesjournal.com/1/36281/,crawl-data/CC-MAIN-2019-09/segments/1550249595829.93/wet/CC-MAIN-20190224044113-20190224070113-00479.warc.wet.gz,http://cinderellaareus.tabulas.co/2015/04/,"Translate this sentence from eng to fil: Probably, it is necessary to continue.",siguro sadyang kailangan nga lang magpatuloy.
1.0881163,1.00001,0.99998,crawl-data/CC-MAIN-2018-34/segments/1534221215284.54/wet/CC-MAIN-20180819184710-20180819204710-00153.warc.wet.gz,https://en.godfootsteps.org/concerning-the-practice-of-prayer-2.html,crawl-data/CC-MAIN-2020-05/segments/1579250619323.41/wet/CC-MAIN-20200124100832-20200124125832-00476.warc.wet.gz,https://tl.kingdomsalvation.org/praying-to-and-worshiping-God.html,Translate this sentence from eng to fil: What is the effect to be achieved by prayer?,Ano ang epekto na nakakamtan sa pamamagitan ng panalangin?
1.0921528,1.0,0.90349,crawl-data/CC-MAIN-2018-09/segments/1518891812880.33/wet/CC-MAIN-20180220050606-20180220070606-00087.warc.wet.gz,http://z2029969a.pixnet.net/blog/post/41060027-%E3%80%8A%E9%82%A3%E4%BA%9B%E6%B2%92%E6%9C%89%E5%A6%B3%E7%9A%84%E8%87%AA%E6%86%90%E6%B4%BE%E5%B0%8D-with-or-without-you%E3%80%8B%E5%B0%8D,crawl-data/CC-MAIN-2021-39/segments/1631780057584.91/wet/CC-MAIN-20210924231621-20210925021621-00124.warc.wet.gz,http://www.lemback.com/a-week-of-headache-attack/?replytocom=2551,"Translate this sentence from eng to fil: You were sick, but now you're well.","Naku nagkasakit ka pala, buti okay ka na ngayon."
1.0918373,0.99972,1.00001,crawl-data/CC-MAIN-2021-04/segments/1610703550617.50/wet/CC-MAIN-20210124173052-20210124203052-00381.warc.wet.gz,https://www.bullyingcanada.ca/pa/programs-services/,crawl-data/CC-MAIN-2021-39/segments/1631780057225.57/wet/CC-MAIN-20210921161350-20210921191350-00709.warc.wet.gz,https://www.bullyingcanada.ca/tl/mga-serbisyo-sa-programa/,"Translate this sentence from eng to fil: Indeed, we remain the only national charitable organization that provides Canadian youth, their families, and their communities with the support, resources, and information necessary to prevent violence and keep our kids safe.","Sa katunayan, mananatili kaming nag-iisang pambansang organisasyon ng kawanggawa na nakikipagtulungan sa mga kabataan ng Canada, kanilang mga pamilya, at kanilang mga pamayanan, na nagbibigay ng pangmatagalang one-on-one na suporta, mga mapagkukunan, at impormasyong kinakailangan upang maiwasan ang bullying na karahasan at mapanatiling ligtas ang aming mga anak."
1.1062776,0.99354,1.00001,crawl-data/CC-MAIN-2020-50/segments/1606141686635.62/wet/CC-MAIN-20201202021743-20201202051743-00044.warc.wet.gz,https://www.hostingadvice.com/blog/admin-ahead-is-an-extension-of-your-it-staff/,crawl-data/CC-MAIN-2020-40/segments/1600400212959.12/wet/CC-MAIN-20200923211300-20200924001300-00263.warc.wet.gz,https://getfireshell.com/blog/isang-extension-ng-iyong-staff-sa-it-paano/,"Translate this sentence from eng to fil: ""We don't want an issue to escalate, so we approach everything with caution.""","""Hindi namin nais na lumakas ang isang isyu, kaya't maingat naming lapitan ang lahat."""
1.124788,1.00001,0.99957,crawl-data/CC-MAIN-2018-43/segments/1539583516892.84/wet/CC-MAIN-20181023174507-20181023200007-00307.warc.wet.gz,http://endoscopy.ge/contactform/Essay/professional-college-paper-writers.html,crawl-data/CC-MAIN-2020-45/segments/1603107874340.10/wet/CC-MAIN-20201020221156-20201021011156-00235.warc.wet.gz,https://pag-asa.org/k3/k10/,"Translate this sentence from eng to fil: And he was not afraid of darkness, he was painted in it.",Wala siyang [ang babaeng Kawikaan] pangamba bukas na daratal.
1.0878,1.0,0.99756,crawl-data/CC-MAIN-2017-30/segments/1500549423842.79/wet/CC-MAIN-20170722022441-20170722042441-00440.warc.wet.gz,http://www.rashminsanghvi.com/articles/economics-&-investment/world_economics/economic_world_war.html,crawl-data/CC-MAIN-2020-05/segments/1579251789055.93/wet/CC-MAIN-20200129071944-20200129101944-00246.warc.wet.gz,https://www.abante.com.ph/just-one-more-night-with-you-huling-labas.htm/30,Translate this sentence from eng to fil: So he went to the terrace.,Kaya nagpunta siya sa terrace.
1.0794089,1.00001,0.9904,crawl-data/CC-MAIN-2018-34/segments/1534221218357.92/wet/CC-MAIN-20180821151743-20180821171743-00624.warc.wet.gz,http://www.newyorkcool.com/archives/2011/March-April/film-Emily_Giffin_and_Kate_Hudson_of_Something_Borrowed.htm,crawl-data/CC-MAIN-2021-25/segments/1623487641593.43/wet/CC-MAIN-20210618200114-20210618230114-00120.warc.wet.gz,https://push.abs-cbn.com/2018/12/28/fresh-scoops/exclusive-john-arcilla-and-sharon-cuneta-to-star-51763,"Translate this sentence from eng to fil: You know, my whole life is behind the camera.",Alam mo 'yung total moments nasa likod ng camera.
1.131496,0.99982,1.0,crawl-data/CC-MAIN-2020-45/segments/1603107879673.14/wet/CC-MAIN-20201022141106-20201022171106-00467.warc.wet.gz,https://www.dmtbeautyspot.com/2020/08/15-mens-medium-long-hairstyles-to.html,crawl-data/CC-MAIN-2020-50/segments/1606141186414.7/wet/CC-MAIN-20201126030729-20201126060729-00619.warc.wet.gz,https://tl.raionka.com/15-men-s-medium-long-hairstyles-change-up-your-look,"Translate this sentence from eng to fil: If you're having trouble picking men's medium long hairstyles, then all you need to do is follow this simple guide.","Kung nagkakaproblema ka sa pagpili ng medium haba ng hairstyle ng mga lalaki, kung gayon ang kailangan mo lang gawin ay sundin ang simpleng gabay na ito."
1.0799817,1.00001,1.00001,crawl-data/CC-MAIN-2019-39/segments/1568514572516.46/wet/CC-MAIN-20190916080044-20190916102044-00240.warc.wet.gz,https://www.eewmagazineonline.com/latest-news/2018/8/10/tasha-cobbs-leonard-defends-john-gray-from-critics-of-his-trump-meeting,crawl-data/CC-MAIN-2020-40/segments/1600400227524.63/wet/CC-MAIN-20200925150904-20200925180904-00478.warc.wet.gz,https://tl.jhhearingaids.com/hearing-loss/,Translate this sentence from eng to fil: Your ear to hear has been proven.,Nasubukan ang Iyong Pakikinig
1.0806007,1.0,1.00001,crawl-data/CC-MAIN-2017-04/segments/1484560279489.14/wet/CC-MAIN-20170116095119-00261-ip-10-171-10-70.ec2.internal.warc.wet.gz,http://www.crunchyroll.com/forumtopic-886383/dealing-with-isis?pg=1,crawl-data/CC-MAIN-2018-26/segments/1529267867304.92/wet/CC-MAIN-20180624234721-20180625014721-00356.warc.wet.gz,https://itsmegelatto.wordpress.com/category/journal/,Translate this sentence from eng to fil: Why not kill every single person in the world?,Bakit kaya hindi natin bawasan ng dalawang single ang tao sa mundo? -EJB
1.102013,0.99937,0.99919,crawl-data/CC-MAIN-2020-34/segments/1596439735867.94/wet/CC-MAIN-20200804131928-20200804161928-00495.warc.wet.gz,https://sweetlovemessages.com/words-to-express-feelings-of-love,paracrawl9_wide00016,_,"Translate this sentence from eng to fil: I have you, I've got strength.","ako'y may kaunawaan, ako'y may kalakasan."
1.085376,0.99381,0.99904,crawl-data/CC-MAIN-2017-43/segments/1508187823350.23/wet/CC-MAIN-20171019160040-20171019180040-00448.warc.wet.gz,https://zaggolenews.com/2017/07/08/how-to-greet-a-norwegian/,crawl-data/CC-MAIN-2018-47/segments/1542039742970.12/wet/CC-MAIN-20181116025123-20181116051123-00500.warc.wet.gz,https://inkphy.com/tag/SidAya?hl=en,Translate this sentence from eng to fil: Feel free to talk to strangers.,Kalayaang kumausap ng stranger.
1.1130892,1.0,0.99999,crawl-data/CC-MAIN-2021-49/segments/1637964358443.87/wet/CC-MAIN-20211128013650-20211128043650-00243.warc.wet.gz,https://navic.cloud/8-rules-to-keep-your-child-safe/,crawl-data/CC-MAIN-2021-49/segments/1637964358673.74/wet/CC-MAIN-20211128224316-20211129014316-00186.warc.wet.gz,https://ph.theasianparent.com/tips-sa-undas,Translate this sentence from eng to fil: Talk to your children before leaving the house.,Kausapin ang iyong anak bago pa man kayo umalis sa inyong bahay.
1.0821179,0.99999,1.00001,crawl-data/CC-MAIN-2021-39/segments/1631780055808.78/wet/CC-MAIN-20210917212307-20210918002307-00009.warc.wet.gz,https://findlayrecoverycenter.com/how-to-find-housing-before-i-leave-an-addiction-treatment-center/,crawl-data/CC-MAIN-2021-49/segments/1637964358702.43/wet/CC-MAIN-20211129074202-20211129104202-00581.warc.wet.gz,https://ph.theasianparent.com/paglabas-ng-bahay-covid-19,"Translate this sentence from eng to fil: For others, however, it may be better to stay in their current home.","Subalit para naman sa iba, mas makakabuting manatili na lang muna sila sa loob ng bahay."
1.0835081,0.98568,0.99779,crawl-data/CC-MAIN-2018-22/segments/1526794870082.90/wet/CC-MAIN-20180527190420-20180527210420-00407.warc.wet.gz,http://rewiredgeek.blogspot.com/2002/10/am-i-so-pathetic.htm,crawl-data/CC-MAIN-2018-30/segments/1531676589902.8/wet/CC-MAIN-20180717203423-20180717223423-00175.warc.wet.gz,https://kritikoradikalestudyante.wordpress.com/tag/jru/,Translate this sentence from eng to fil: that I can't even update my blog.,Ni hindi na nga ako nakakapag update ng blog ko eh.
1.0967327,0.99999,1.00001,crawl-data/CC-MAIN-2020-24/segments/1590347396300.22/wet/CC-MAIN-20200527235451-20200528025451-00122.warc.wet.gz,https://blog.simplepospool.com/what-makes-simple-pos-pool-different/,crawl-data/CC-MAIN-2019-47/segments/1573496667262.54/wet/CC-MAIN-20191113140725-20191113164725-00507.warc.wet.gz,https://tl.innerself.com/content/personal/happiness-and-self-help/self-help/6413-talking-to-yourself-how-and-why-it-s-good-for-you.html,Translate this sentence from eng to fil: There's always someone to help you,Laging May Isang Tao Upang Tulungan Mo
1.1303942,1.0,1.00001,crawl-data/CC-MAIN-2020-10/segments/1581875144167.31/wet/CC-MAIN-20200219184416-20200219214416-00304.warc.wet.gz,https://clubemaxiscootersdonorte.com/jersey-rock-n-hen-kostenlose-anleitung-schnittmuster,crawl-data/CC-MAIN-2020-24/segments/1590348511950.89/wet/CC-MAIN-20200606062649-20200606092649-00250.warc.wet.gz,https://tl.clubemaxiscootersdonorte.com/jersey-rock-n-hen-kostenlose-anleitung-schnittmuster,"Translate this sentence from eng to fil: If you want to have an original skirt that is very comfortable to wear, then sew one step at a time according to our instructions.","Kung nais mong magkaroon ng isang orihinal na palda na napaka komportable na isusuot, pagkatapos ay tahiin ang isang hakbang sa bawat oras alinsunod sa aming mga tagubilin."
1.0779237,0.99534,0.99998,crawl-data/CC-MAIN-2021-31/segments/1627046154302.46/wet/CC-MAIN-20210802012641-20210802042641-00651.warc.wet.gz,https://bhyve.orbitonline.com/topic/hrc-400-dont-pairing/,crawl-data/CC-MAIN-2020-34/segments/1596439738380.22/wet/CC-MAIN-20200809013812-20200809043812-00516.warc.wet.gz,https://tunuevolook.com/cat-blog/mga-lolo-t-lola-narito-paano-magagamit-ang/,Translate this sentence from eng to fil: Part of the email address looks like this: ...[email protected]...,Ang hitsura ng mga email ay katulad nito: [protektado ng email]
1.0920506,1.00001,1.00001,crawl-data/CC-MAIN-2019-18/segments/1555578689448.90/wet/CC-MAIN-20190425054210-20190425080210-00323.warc.wet.gz,http://muse.jhu.edu/article/203062,paracrawl9_philipp,_,Translate this sentence from eng to fil: He apparently never returned to his unit.,Mukhang hindi pa siya bumabalik sa condo unit niya.
1.0793099,0.99944,0.99957,crawl-data/CC-MAIN-2020-10/segments/1581875145438.12/wet/CC-MAIN-20200221014826-20200221044826-00082.warc.wet.gz,https://techfeatured.com/automotive/110395/car-repair-keeping-auto-repair-costs-to-a-minimum,crawl-data/CC-MAIN-2020-16/segments/1585370499280.44/wet/CC-MAIN-20200331003537-20200331033537-00217.warc.wet.gz,http://tl.btdustmachine.com/star-type-discharger/,Translate this sentence from eng to fil: Check your oil on a regular basis.,Mangyaring suriin ang gasolina nang regular.
1.0840945,0.99944,1.0,crawl-data/CC-MAIN-2018-13/segments/1521257651820.82/wet/CC-MAIN-20180325044627-20180325064627-00785.warc.wet.gz,http://psycopatt1ah.blogspot.com/2011/,paracrawl9_philipp,_,Translate this sentence from eng to fil: Good thing I do not like Sea Food.,Hindi ako mahilig sa sea food.
1.081657,0.99581,0.91701,crawl-data/CC-MAIN-2018-39/segments/1537267156690.32/wet/CC-MAIN-20180920234305-20180921014705-00522.warc.wet.gz,http://btcwarriors.com/viewtopic.php?p=37908,crawl-data/CC-MAIN-2019-47/segments/1573496669967.80/wet/CC-MAIN-20191119015704-20191119043704-00243.warc.wet.gz,http://rqxe.upmyjob.fr/index-of-movies-wrong-turn.html,Translate this sentence from eng to fil: It's wrong turn China,Wrong turn in Hindi
1.0820762,1.00001,0.99976,crawl-data/CC-MAIN-2018-43/segments/1539583514314.87/wet/CC-MAIN-20181021181851-20181021203351-00299.warc.wet.gz,http://sonjasmalheer.com/blog-am-i.html,paracrawl9_philipp,_,Translate this sentence from eng to fil: Artists have their own rules when it comes to order.,Ang mga blogger ay may sariling panuntunan pagdating sa pagsusulat.
